1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 6.936550136870872407e+00 9.793429858398377874e+00 1.386155561234075684e+01 3.379685288154299361e-02
9.999992352368569648e-01 9.999998372432242766e-01 9.999995357384932060e-01 6.936544832052987886e+00 9.793428264451311094e+00 1.386154917695406219e+01 3.379689394748410652e-02
9.999227984112927237e-01 9.999836102341611577e-01 9.999531541165050941e-01 6.936014624180158350e+00 9.793269346376240136e+00 1.386090625552148303e+01 3.380099347641197377e-02
9.918472803684998951e-01 9.983848703564250915e-01 9.951159969635150482e-01 6.879998388395120124e+00 9.777612199521806602e+00 1.379385573263967935e+01 3.420379388717349756e-02
7.543324989305808526e-01 9.354922559912245417e-01 8.496037743978318568e-01 5.232465198703067699e+00 9.161677792124917730e+00 1.177682996727015663e+01 5.507446470421156065e-02
3.004945429048782590e-01 7.240093132513334417e-01 5.539690497680994641e-01 2.084395462715783687e+00 7.090534426154113667e+00 7.678872790876075882e+00 3.921958729086343354e-01
9.780602691037346141e-02 5.752710002705254677e-01 4.122906799493884500e-01 6.784364093519472672e-01 5.633876190720065402e+00 5.714990188568232377e+00 4.672805711572048715e+00
3.094999016995897759e-02 5.184685796115446887e-01 3.669613201345870990e-01 2.146861585495810909e-01 5.077585668209097847e+00 5.086654746623558765e+00 5.205436154203501786e+01
9.787433985201087275e-03 5.035952809442841849e-01 3.558662297887678072e-01 6.789102654966122641e-02 4.931925060948272765e+00 4.932859534771039556e+00 5.355733092646909199e+02
